;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;label
16280;764;22.0;27.0;22.0;131250.0;32.93;22;22.0;43348.0;0;NON;MARIE;CONNUE;CAP;CDD;87902.0;2930.066666666666;28.83333333333333;2013;0
3301;3393;30.0;34.0;106.0;1000617.94;18.083540282690002;36;128.0;182774.89722801;0;NON;MARIE;RENSEIGNER;CAP;CDI;817843.04277199;27261.434759066335;37.0;2017;0
6145;6664;71.0;35.0;97.0;804008.6;31.79;23;73.0;256251.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;547757.6;18258.586666666666;36.91666666666666;2013;0
1024;1053;24.0;56.0;233.0;446398.0;30.135062367781;48;110.0;135881.12697831;0;OUI;DIVORCE;FONCTIONNAIRE;CAP_Rechargeable;CDI;310516.87302169;10350.562434056334;60.0;2017;0
7741;2790;10.0;41.0;54.0;235000.0;32.85;24;12.0;77362.0;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;157638.0;5254.6;43.0;2014;0
16560;1379;16.0;22.0;44.0;172300.0;32.98;24;17.0;56962.0;0;NON;CONCUBINE;CONNUE;CAP;CDI;115338.0;3844.6;24.0;2014;0
1262;3451;25.0;35.0;50.0;235956.0;32.55;35;26.0;76743.0;0;NON;MARIE;FAVORISER;CAP;CDI;159213.0;5307.1;37.91666666666666;2013;0
6072;411;19.0;35.0;50.0;130000.0;32.98;24;19.0;42972.0;1;NON;CELIBATAIRE;CONNUE;CAP;CDI;87028.0;2900.933333333333;37.0;2014;0
15040;252;26.0;39.0;80.0;110163.0;32.87;24;27.0;36294.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;73869.0;2462.3;41.0;2013;0
1535;1574;64.0;35.0;99.0;391990.0;32.733182882000996;48;85.0;129606.87230218;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;262383.12769782;8746.104256594;39.0;2017;0
525;538;27.0;28.0;71.0;153074.0;32.853502727706;24;35.0;50798.152288292;1;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;102275.847711708;3409.1949237235995;30.0;2017;0
14758;594;56.0;34.0;93.0;126000.0;32.89;24;56.0;41532.0;0;NON;MARIE;CONNUE;CAP;CDI;84468.0;2815.6;36.0;2013;0
593;5440;78.0;49.0;228.0;559510.0;25.16;36;95.0;140628.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;418882.0;13962.733333333335;52.0;2014;0
13140;3078;36.0;43.0;52.0;251316.0;32.82;24;36.0;82670.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;168646.0;5621.533333333334;45.0;2014;0
2930;5421;82.0;46.0;222.0;414296.2;32.52;60;87.0;133749.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;280547.2;9351.573333333334;51.0;2013;0
2411;1876;26.0;26.0;53.0;192666.0;32.63;24;26.0;63011.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;129655.0;4321.833333333333;28.0;2014;0
1735;118;57.0;39.0;84.0;110900.0;32.88;24;58.0;36546.0;0;NON;MARIE;CONNUE;CAP;CDI;74354.0;2478.4666666666667;41.0;2014;0
6541;520;21.0;27.0;34.0;123600.0;32.55;24;22.0;40327.0;0;NON;MARIE;CONNUE;CAP;CDI;83273.0;2775.766666666667;29.0;2013;0
18163;4302;78.0;53.0;141.0;303800.0;32.26;60;118.0;97272.0;1;OUI;MARIE;FAVORISER;CAP_Rechargeable;CDI;206528.0;6884.266666666666;58.0;2013;0
11512;2709;30.0;27.0;57.0;195000.0;32.85;36;30.0;63986.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;131014.0;4367.133333333333;30.0;2013;0
4325;6696;71.0;56.0;186.0;826412.8;32.91;12;77.0;273614.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;552798.8;18426.626666666667;57.0;2013;0
18215;6031;93.0;30.0;92.0;853000.0;17.69;24;93.0;151226.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;701774.0;23392.46666666667;32.0;2014;0
5121;5515;28.0;32.0;60.0;429250.0;29.99;24;28.0;129046.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;300204.0;10006.8;34.0;2013;0
4456;4363;55.0;31.0;71.0;310000.0;32.83;48;55.0;101344.0;0;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;208656.0;6955.2;35.0;2013;0
16893;4136;13.0;30.0;66.0;345691.6;32.88;60;27.0;112836.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;232855.6;7761.853333333333;35.0;2014;0
1821;1863;21.0;30.0;110.0;289164.0;32.857073043948;36;28.0;95970.53201697;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;193193.46798303;6439.782266101001;33.0;2017;0
5683;1551;25.0;33.0;65.0;154350.0;32.58;24;25.0;50409.0;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;103941.0;3464.7;35.0;2013;0
8319;7178;32.0;46.0;42.0;1600000.0;32.01;18;33.0;514268.0;0;NON;CONCUBINE;RENSEIGNER;CAP;CDI;1085732.0;36191.066666666666;47.5;2013;0
6993;87;10.0;26.0;24.0;110000.0;32.9;36;10.0;36152.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;73848.0;2461.6;29.0;2014;0
2770;6502;24.0;48.0;321.0;700000.0;32.18;36;24.0;225005.0;0;OUI;MARIE;CONNUE;CAP;CDI;474995.0;15833.166666666664;51.0;2013;0
3355;3449;29.0;46.0;204.0;260000.0;22.169198835668002;48;49.0;58222.13835630001;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;201777.8616437;6725.9287214566675;50.0;2017;0
3838;7335;66.0;43.0;69.0;3000000.0;30.66;12;264.0;921566.0;0;NON;MARIE;CONNUE;CAP;CDI;2078434.0;69281.13333333332;44.0;2013;0
1232;1264;10.0;23.0;24.0;120901.0;32.985753150899995;24;17.0;40282.934764615;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;80618.065235385;2687.2688411795;25.0;2017;0
6490;5084;59.0;48.0;110.0;491200.0;32.76;24;61.0;161308.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;329892.0;10996.4;50.0;2014;0
11967;5109;55.0;46.0;94.0;370054.0;32.77;60;62.0;120374.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;249680.0;8322.666666666666;51.0;2013;0
1361;1393;49.0;33.0;56.0;839003.0;32.897515254421;12;73.0;278799.13122227;0;OUI;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;560203.86877773;18673.462292591;34.0;2017;0
3144;3233;8.0;29.0;15.0;382500.0;32.975622516030995;60;14.0;127405.81426648;0;OUI;MARIE;CONNUE;CAP;CDI;255094.18573352;8503.139524450668;34.0;2017;0
3457;3552;25.0;29.0;47.0;350000.0;22.747641495005997;36;31.0;80420.954780323;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;269579.04521967703;8985.968173989235;32.0;2017;0
5389;5594;33.0;46.0;125.0;605225.0;32.38;60;35.0;194544.0;0;NON;CONCUBINE;FONCTIONNAIRE;CAP_Rechargeable;CDI;410681.0;13689.366666666667;51.0;2014;0
541;555;2.0;26.0;75.0;335000.0;32.841742334402;60;10.0;111131.14830328;0;OUI;MARIE;FAVORISER;CAP;CDI;223868.85169672;7462.295056557333;31.0;2017;0
5865;4128;14.0;27.0;66.0;345619.6;32.94;48;17.0;113361.0;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;232258.6;7741.953333333333;31.0;2014;0
172;2566;55.0;34.0;108.0;187300.0;32.22;24;55.0;60490.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;126810.0;4227.0;36.0;2013;0
15362;6382;33.0;30.0;55.0;640084.0;31.49;12;35.0;202744.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;437340.0;14578.0;31.0;2013;0
960;2064;58.0;26.0;96.0;169599.96;32.62;24;58.0;55449.0;0;NON;DIVORCE;CONNUE;CAP_Rechargeable;CDI;114150.96;3805.032;28.0;2013;0
1544;1583;28.0;33.0;88.0;846454.0;29.409317610735002;24;45.0;251450.85382704;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;595003.14617296;19833.43820576533;35.0;2017;0
2128;4861;52.0;27.0;52.0;442000.0;29.89;38;66.0;131921.0;1;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;310079.0;10335.966666666667;30.16666666666667;2014;0
7311;2082;54.0;51.0;92.0;200000.0;32.93;36;58.0;65797.0;0;OUI;MARIE;CONNUE;CAP;CDI;134203.0;4473.433333333333;54.0;2014;0
6963;777;20.0;29.0;55.0;150000.0;32.86;24;21.0;49400.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;100600.0;3353.333333333333;31.0;2014;0
2774;2856;30.0;39.0;37.0;380000.0;23.490803449632;24;36.0;90166.720311718;0;NON;MARIE;CONNUE;CAP;CDI;289833.279688282;9661.109322942732;41.0;2017;0
357;434;66.0;45.0;216.0;130000.0;32.88;24;100.0;42847.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;87153.0;2905.1;47.0;2014;0
2395;2461;29.0;45.0;138.0;185000.0;32.343866901316;36;58.0;60440.559361044005;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;124559.440638956;4151.9813546318655;48.0;2017;0
9295;2773;43.0;32.0;123.0;233551.6;32.78;60;45.0;75994.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;157557.6;5251.92;37.0;2014;0
7444;2807;36.0;38.0;40.0;200000.0;32.93;24;36.0;66005.0;0;OUI;MARIE;CONNUE;CAP;CDI;133995.0;4466.5;40.0;2013;0
15167;1623;11.0;43.0;114.0;181661.0;32.94;24;13.0;59986.0;0;NON;DIVORCE;CONNUE;CAP;CDI;121675.0;4055.833333333334;45.0;2014;0
17828;4379;27.0;31.0;31.0;311000.0;32.91;48;29.0;101931.0;0;NON;CELIBATAIRE;FAVORISER;CAP;CDI;209069.0;6968.966666666666;35.0;2013;0
11054;6089;72.0;31.0;92.0;911098.48;32.97;36;72.0;300065.0;0;NON;MARIE;CONNUE;CAP;CDI;611033.48;20367.782666666666;34.0;2014;0
1077;3488;63.0;42.0;31.0;239600.0;30.88;24;68.0;74163.0;0;OUI;CONCUBINE;CONNUE;CAP;CDI;165437.0;5514.5666666666675;44.0;2013;0
1827;3891;14.0;35.0;21.0;327046.0;32.85;17;16.0;107899.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDD;219147.0;7304.9;36.41666666666666;2014;0
1118;1148;3.0;30.0;94.0;327000.0;32.619451731134;60;11.0;107743.03753617;0;OUI;MARIE;FAVORISER;CAP;CDI;219256.96246383;7308.565415461;35.0;2017;0
3077;4694;28.0;48.0;57.0;335709.0;31.37;48;28.0;104859.0;0;OUI;MARIE;CONNUE;CAP;CDI;230850.0;7695.0;52.0;2013;0
11787;3335;38.0;25.0;43.0;270476.0;32.72;48;39.0;88125.0;0;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;182351.0;6078.366666666668;29.0;2014;0
2366;2431;57.0;36.0;73.0;265000.0;32.279447441297;48;64.0;86404.581534785;0;NON;MARIE;CONNUE;CAP;CDI;178595.418465215;5953.180615507165;40.0;2017;0
881;905;3.0;26.0;20.0;273114.43;32.770518210622;24;13.0;90405.064665642;0;OUI;CONCUBINE;CONNUE;CAP;CDI;182709.365334358;6090.312177811934;28.0;2017;0
5485;3080;39.0;33.0;42.0;210000.0;33.0;24;39.0;69463.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;140537.0;4684.566666666667;35.0;2013;0
12774;7134;42.0;37.0;69.0;1487562.84;32.75;24;43.0;484534.0;0;OUI;MARIE;FAVORISER;CAP_Rechargeable;CDI;1003028.84;33434.29466666667;39.0;2013;0
3546;6124;26.0;31.0;78.0;550070.0;32.93;36;26.0;178954.0;0;NON;MARIE;CONNUE;CAP;CDI;371116.0;12370.533333333333;34.0;2013;0
15427;884;19.0;31.0;58.0;152650.0;32.94;24;21.0;50409.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;102241.0;3408.0333333333333;33.0;2014;0
1530;1569;28.0;50.0;35.0;258655.5;32.501028934892;48;36.0;84914.84737039299;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;173740.65262960698;5791.3550876535655;54.0;2017;0
7876;1380;57.0;49.0;273.0;150000.0;32.84;36;57.0;49201.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;100799.0;3359.9666666666667;52.0;2013;0
14490;243;10.0;25.0;11.0;121000.0;32.83;24;11.0;39823.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;81177.0;2705.9;27.0;2014;0
12168;7232;63.0;53.0;74.0;1790946.0;30.31;36;66.0;542286.0;0;NON;MARIE;FAVORISER;CAP;CDI;1248660.0;41622.0;56.0;2013;0
4208;640;24.0;33.0;51.0;128375.0;32.91;24;24.0;42343.0;1;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;86032.0;2867.733333333333;35.0;2013;0
9772;5417;51.0;53.0;379.0;414000.0;32.78;36;51.0;135571.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;278429.0;9280.966666666667;56.0;2013;0
7059;1242;22.0;39.0;33.0;150000.0;32.86;18;22.0;49498.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;100502.0;3350.066666666666;40.5;2013;0
6626;3023;89.0;41.0;141.0;206000.0;32.96;24;99.0;68052.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;137948.0;4598.266666666666;43.0;2013;0
5115;2144;62.0;47.0;66.0;171500.0;32.84;24;63.0;56458.0;0;NON;MARIE;CONNUE;CAP;CDI;115042.0;3834.733333333333;49.0;2013;0
4686;632;65.0;55.0;372.0;351375.6;6.48;60;67.0;2276913.8880000003;0;NON;MARIE;FONCTIONNAIRE;CAP2;CDI;-1925538.2880000002;-64184.60959999999;60.0;2012;0
7019;2723;27.0;49.0;29.0;195200.0;32.98;24;28.0;64523.0;0;NON;VEUF;CONNUE;CAP;CDI;130677.0;4355.9;51.0;2013;0
8819;3286;34.0;35.0;63.0;222836.0;31.6;18;34.0;70712.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;152124.0;5070.8;36.5;2013;0
9004;1584;13.0;39.0;142.0;180000.0;32.97;24;14.0;59482.0;0;NON;MARIE;CONNUE;CAP;CDI;120518.0;4017.266666666667;41.0;2014;0
1319;2514;41.0;37.0;55.0;185000.0;32.39;18;42.0;60164.0;0;OUI;MARIE;RENSEIGNER;CAP;CDI;124836.0;4161.2;38.5;2013;0
3574;5520;59.0;39.0;77.0;430000.0;32.98;24;60.0;142152.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;287848.0;9594.933333333332;41.0;2013;0
3526;3623;1.0;34.0;18.0;296450.6;32.928875962187995;13;9.0;98603.889255719;0;OUI;CELIBATAIRE;FONCTIONNAIRE;CAP;CDD;197846.71074428095;6594.890358142699;35.083333333333336;2017;0
2725;1129;18.0;36.0;31.0;161558.76;33.0;24;18.0;53433.0;0;NON;MARIE;CONNUE;CAP;CDI;108125.76;3604.1920000000014;38.0;2014;0
16859;3082;54.0;49.0;108.0;251800.0;32.95;24;122.0;83174.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;168626.0;5620.866666666668;51.0;2014;0
1854;5182;5.0;35.0;15.0;632298.0;0.0;36;6.0;0.0;0;OUI;MARIE;FAVORISER;CAP;CDI;632298.0;21076.6;38.0;2011;0
2283;2346;28.0;43.0;59.0;330997.0;32.836835744677;60;34.0;109786.80930284;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;221210.19069716;7373.673023238664;48.0;2017;0
1586;1625;13.0;32.0;20.0;300000.0;32.856244900067;24;20.0;99564.37848505199;0;NON;MARIE;RENSEIGNER;CAP;CDI;200435.62151494808;6681.187383831601;34.0;2017;0
8682;4909;30.0;24.0;33.0;450002.0;26.26;24;30.0;118460.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;331542.0;11051.4;26.0;2014;0
6653;2935;29.0;30.0;42.0;201300.0;32.48;24;29.0;65531.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;135769.0;4525.633333333333;32.0;2013;0
6157;767;33.0;29.0;47.0;150000.0;32.57;36;33.0;48806.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;101194.0;3373.133333333333;32.0;2014;0
2878;2961;0.0;34.0;13.0;333891.0;32.934050911467;14;8.0;111074.57770587;0;OUI;CONCUBINE;FONCTIONNAIRE;CAP;CDD;222816.42229413;7427.214076470998;35.166666666666664;2017;0
6262;5301;66.0;55.0;424.0;529413.4;29.39;55;92.0;154631.0;0;NON;CONCUBINE;FONCTIONNAIRE;CAP_Rechargeable;CDI;374782.4;12492.746666666668;59.58333333333334;2014;0
4422;854;33.0;25.0;93.0;135400.0;32.68;48;34.0;44063.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;91337.0;3044.566666666666;29.0;2013;0
5980;6104;103.0;53.0;164.0;927805.0;32.65;44;104.0;301890.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;625915.0;20863.83333333333;56.66666666666666;2014;0
2071;2128;28.0;32.0;79.0;260000.0;32.988057028159;36;46.0;86635.301286075;0;NON;MARIE;CONNUE;CAP;CDI;173364.698713925;5778.823290464166;35.0;2017;0
2307;2370;40.0;43.0;108.0;235000.0;32.962931718336;36;46.0;78245.342967768;0;OUI;CELIBATAIRE;CONNUE;CAP;CDI;156754.657032232;5225.155234407734;46.0;2017;0
17482;1485;25.0;27.0;78.0;177400.0;32.88;24;26.0;58474.0;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;118926.0;3964.2;29.0;2014;0
4463;7336;73.0;46.0;75.0;3000000.0;32.69;24;73.0;982968.0;0;OUI;MARIE;RENSEIGNER;CAP;CDI;2017032.0;67234.4;48.0;2013;0
5558;130;24.0;47.0;32.0;105100.0;32.54;24;24.0;34278.0;0;OUI;CONCUBINE;FAVORISER;CAP_Rechargeable;CDI;70822.0;2360.733333333333;49.0;2013;0
9378;6671;22.0;51.0;33.0;4000000.0;18.32;12;23.0;737253.0;0;NON;MARIE;CONNUE;CAP;CDI;3262747.0;108758.23333333334;52.0;2014;0
9936;283;23.0;39.0;38.0;113000.0;32.86;18;23.0;37284.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;75716.0;2523.866666666667;40.5;2013;0
17007;3511;117.0;40.0;189.0;240300.0;30.8;48;117.0;73685.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;166615.0;5553.833333333332;44.0;2013;0
2612;1135;15.0;57.0;218.0;161700.0;32.66;24;16.0;52929.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;108771.0;3625.7;59.0;2014;0
3446;5410;90.0;55.0;401.0;411771.6;32.97;48;370.0;135183.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;276588.6;9219.62;59.0;2013;0
17872;1385;25.0;33.0;80.0;172516.0;32.94;24;25.0;56962.0;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;115554.0;3851.8;35.0;2014;0
2297;2360;32.0;33.0;98.0;612000.0;32.523180242041995;36;38.0;201052.38695081;0;NON;MARIE;CONNUE;CAP;CDI;410947.61304919;13698.253768306335;36.0;2017;0
13104;944;35.0;36.0;58.0;155000.0;31.79;36;35.0;49220.0;0;NON;MARIE;CONNUE;CAP;CDI;105780.0;3526.0;39.0;2014;0
2156;2213;14.0;41.0;144.0;2000000.0;20.116068306164;24;20.0;406385.21830633;0;NON;CELIBATAIRE;Z;CAP;CDI;1593614.78169367;53120.492723122334;43.0;2017;0
1323;1355;33.0;27.0;54.0;369091.0;32.981463691876996;60;42.0;122961.22641918;0;OUI;CELIBATAIRE;FONCTIONNAIRE;CAP_Rechargeable;CDI;246129.77358082;8204.325786027333;32.0;2017;0
6029;3717;51.0;29.0;82.0;254000.0;32.81;48;51.0;82984.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;171016.0;5700.533333333334;33.0;2013;0
6332;2222;65.0;32.0;106.0;203820.0;32.94;24;66.0;67296.0;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;136524.0;4550.8;34.0;2014;0
16702;1538;35.0;47.0;40.0;154000.0;32.91;36;35.0;50626.0;1;NON;MARIE;CONNUE;CAP;CDI;103374.0;3445.8;50.0;2013;0
12960;6948;35.0;39.0;27.0;1100000.0;32.55;13;74.0;360009.0;0;NON;MARIE;CONNUE;CAP;CDD;739991.0;24666.366666666665;40.083333333333336;2013;0
487;3693;30.0;41.0;31.0;251800.0;32.32;24;69.0;81580.0;0;OUI;MARIE;CONNUE;CAP;CDI;170220.0;5674.0;43.0;2013;0
3222;6103;66.0;47.0;126.0;927000.0;31.75;34;90.0;294182.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;632818.0;21093.933333333334;49.83333333333334;2014;0
7389;1134;31.0;38.0;103.0;145000.0;32.66;24;31.0;47465.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;97535.0;3251.166666666666;40.0;2013;0
2401;5401;9.0;24.0;21.0;550000.0;32.9;36;9.0;180762.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;369238.0;12307.933333333332;27.0;2014;0
7806;5812;54.0;39.0;149.0;702800.0;27.89;60;106.0;194544.0;0;NON;CONCUBINE;FONCTIONNAIRE;CAP_Rechargeable;CDI;508256.0;16941.866666666665;44.0;2014;0
5102;1321;34.0;35.0;52.0;170000.0;32.76;18;34.0;55927.0;1;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;114073.0;3802.433333333333;36.5;2014;0
1773;1815;23.0;44.0;31.0;400000.0;32.940061851343;24;32.0;133091.15899532;0;NON;MARIE;CONNUE;CAP;CDI;266908.84100468;8896.961366822668;46.0;2017;0
2655;1896;24.0;30.0;31.0;194121.08;32.85;27;25.0;63859.0;0;OUI;CONCUBINE;CONNUE;CAP;CDI;130262.08;4342.069333333333;32.25;2014;0
10677;311;43.0;26.0;48.0;114877.0;32.88;18;43.0;37927.0;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;76950.0;2565.0;27.5;2013;0
6756;940;52.0;32.0;108.0;138654.0;32.97;48;52.0;45531.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;93123.0;3104.1;36.0;2013;0
5307;1631;44.0;52.0;58.0;182000.0;32.72;12;44.0;59902.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;122098.0;4069.933333333333;53.0;2014;0
11329;2748;54.0;27.0;84.0;197430.0;32.99;36;54.0;65074.0;0;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;132356.0;4411.866666666667;30.0;2013;0
1422;6297;45.0;43.0;45.0;1142634.0;17.6;24;45.0;201634.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;941000.0;31366.66666666667;45.0;2014;0
2530;165;37.0;43.0;42.0;108000.0;32.89;24;37.0;35598.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;72402.0;2413.4;45.0;2013;0
2955;6304;55.0;31.0;55.0;1160394.7;32.73;24;55.0;380705.0;0;OUI;MARIE;FAVORISER;CAP;CDI;779689.7;25989.656666666666;33.0;2014;0
925;950;53.0;51.0;112.0;261000.0;32.683192501433;48;73.0;100063.3903756;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;160936.60962439998;5364.553654146666;55.0;2017;0
11978;3459;56.0;46.0;144.0;236800.0;32.39;48;57.0;76375.0;0;NON;CONCUBINE;FAVORISER;CAP;CDI;160425.0;5347.5;50.0;2013;0
14661;536;39.0;29.0;56.0;138283.33;32.99;12;40.0;45894.0;0;NON;CONCUBINE;RENSEIGNER;CAP;CDI;92389.33;3079.644333333333;30.0;2014;0
13144;2752;28.0;36.0;61.0;198000.0;32.89;24;29.0;65279.0;1;NON;MARIE;CONNUE;CAP;CDI;132721.0;4424.033333333334;38.0;2013;0
6330;2471;62.0;45.0;66.0;183075.0;32.85;30;63.0;60180.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;122895.0;4096.5;47.5;2013;0
11490;223;24.0;30.0;43.0;110000.0;32.92;24;24.0;36294.0;0;NON;MARIE;CONNUE;CAP;CDI;73706.0;2456.866666666667;32.0;2013;0
1626;1665;28.0;40.0;57.0;300000.0;32.996897488886;48;45.0;99990.598451169;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;200009.40154883105;6666.9800516277;44.0;2017;0
5560;708;41.0;34.0;106.0;147000.0;32.84;24;41.0;48392.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;98608.0;3286.933333333333;36.0;2014;0
12084;950;61.0;37.0;180.0;139356.0;32.86;12;62.0;46058.0;0;OUI;MARIE;RENSEIGNER;CAP;CDI;93298.0;3109.933333333333;38.0;2013;0
3863;1204;20.0;34.0;39.0;164600.0;32.97;24;20.0;54386.0;0;OUI;MARIE;CONNUE;CAP;CDI;110214.0;3673.8;36.0;2014;0
1380;1413;49.0;42.0;121.0;1100000.0;8.4487012237021;12;57.0;93874.458041135;0;OUI;CONCUBINE;FAVORISER;CAP;CDI;1006125.541958865;33537.518065295495;43.0;2017;0
11576;2497;27.0;50.0;349.0;184333.0;32.89;48;27.0;60365.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;123968.0;4132.266666666666;54.0;2013;0
6857;2201;19.0;33.0;40.0;203024.0;32.93;48;23.0;66532.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;136492.0;4549.733333333334;37.0;2014;0
3178;3267;29.0;39.0;122.0;700000.0;32.878698891944005;60;82.0;232475.64873092;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;467524.35126908;15584.145042302669;44.0;2017;0
2226;2483;17.0;43.0;27.0;216195.0;32.95;24;18.0;71391.0;0;NON;MARIE;CONNUE;CAP;CDI;144804.0;4826.8;45.0;2014;0
16118;3294;28.0;33.0;164.0;266800.0;32.99;24;28.0;88215.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;178585.0;5952.833333333332;35.0;2014;0
2974;5488;66.0;43.0;224.0;575000.0;33.0;60;119.0;188343.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;386657.0;12888.566666666668;48.0;2014;0
1723;5235;46.0;31.0;55.0;515000.0;32.35;60;48.0;165363.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;349637.0;11654.566666666668;36.0;2014;0
4028;1038;11.0;47.0;18.0;160000.0;31.75;24;167.0;50923.0;0;OUI;MARIE;CONNUE;CAP;CDI;109077.0;3635.9;49.0;2014;0
1255;1844;31.0;25.0;55.0;191066.0;32.9;24;31.0;63011.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;128055.0;4268.5;27.0;2014;0
13313;2199;90.0;37.0;108.0;174000.0;32.89;24;94.0;57353.0;1;NON;CELIBATAIRE;CONNUE;CAP;CDI;116647.0;3888.233333333333;39.0;2013;0
