;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;label
7748;4782;34.0;48.0;166.0;342806.6;32.87;60;36.0;111863.0;0;0;0;3;0;0;230943.6;7698.119999999999;53.0;2013;2;1;0;0;3;13;7;437856.5656846549;462765.74141768547;30.86250662982543;393959.18270769244;0
13874;6509;27.0;33.0;48.0;703091.0;30.04;36;44.0;210942.0;0;0;0;3;0;0;492149.0;16404.966666666667;36.0;2013;2;0;7;0;2;9;22;348407.7354765545;462765.74141768547;31.286291191230358;344747.6512061669;0
18205;2077;36.0;32.0;39.0;170000.0;32.69;15;36.0;55853.0;0;1;0;1;0;0;114147.0;3804.9;33.25;2013;2;0;18;0;0;13;1;348407.7354765545;313671.6793187913;30.30912608524315;361661.5960337501;0
355;3946;40.0;45.0;53.0;275000.0;32.59;18;40.0;89997.0;0;0;0;0;1;0;185003.0;6166.766666666666;46.5;2013;2;1;22;0;0;6;11;437856.5656846549;354195.0145666767;30.76080107132262;335757.89816463424;0
16837;1922;25.0;38.0;44.0;163610.0;32.58;24;26.0;53433.0;0;0;0;0;0;0;110177.0;3672.566666666666;40.0;2013;0;0;7;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;344747.6512061669;0
4540;4715;71.0;34.0;113.0;338007.0;32.61;60;34.0;109431.0;0;0;0;3;0;0;228576.0;7619.2;39.0;2013;1;0;19;0;3;13;7;348407.7354765545;462765.74141768547;30.86250662982543;359955.8313592235;0
3881;2771;36.0;35.0;48.0;233551.6;32.95;18;174.0;77263.0;0;1;4;3;0;1;156288.6;5209.62;36.5;2014;2;0;7;0;0;22;2;348407.7354765545;462765.74141768547;30.76080107132262;344747.6512061669;0
13728;5760;54.0;39.0;112.0;682476.0;32.53;24;111.0;222490.0;0;1;1;2;0;0;459986.0;15332.866666666667;41.0;2014;1;0;19;0;0;15;0;348407.7354765545;636429.0148717947;31.611336366096918;359955.8313592235;0
6241;1403;31.0;39.0;103.0;173600.0;32.73;24;31.0;56962.0;0;0;0;1;1;0;116638.0;3887.933333333333;41.0;2014;2;0;28;0;0;13;1;348407.7354765545;313671.6793187913;31.611336366096918;331852.0351742628;0
604;4613;72.0;47.0;64.0;330000.0;32.63;48;72.0;107219.0;0;0;0;1;1;0;222781.0;7426.033333333334;51.0;2013;1;1;2;0;1;29;11;437856.5656846549;313671.6793187913;31.285981228209238;380339.13418342744;0
1458;6188;47.0;34.0;146.0;569000.0;32.97;24;48.0;188024.0;0;0;2;0;1;0;380976.0;12699.2;36.0;2013;2;0;34;0;0;9;11;348407.7354765545;354195.0145666767;31.611336366096918;367436.7002162161;0
17306;6209;73.0;51.0;93.0;575000.0;32.8;24;73.0;189032.0;0;0;0;0;1;0;385968.0;12865.6;53.0;2013;1;1;27;0;0;7;5;437856.5656846549;354195.0145666767;31.611336366096918;369619.3079726029;0
1108;3045;59.0;33.0;147.0;207222.3;32.76;24;53.0;68052.0;0;0;0;1;1;0;139170.3;4639.009999999998;35.0;2013;1;0;34;0;0;8;11;348407.7354765545;313671.6793187913;31.611336366096918;367436.7002162161;0
2749;6594;75.0;40.0;186.0;773000.0;32.99;24;75.0;255617.0;0;1;0;1;1;0;517383.0;17246.1;42.0;2013;1;0;59;0;0;7;11;348407.7354765545;313671.6793187913;31.611336366096918;335054.05065637076;0
15163;6319;93.0;36.0;115.0;610000.0;32.98;24;93.0;201634.0;0;0;0;0;1;0;408366.0;13612.2;38.0;2013;3;0;26;0;0;20;0;348407.7354765545;354195.0145666767;31.611336366096918;407503.0181769909;0
13328;5625;66.0;42.0;170.0;618220.0;29.27;36;71.0;180762.0;0;0;0;0;0;0;437458.0;14581.933333333332;45.0;2014;1;1;14;2;2;29;0;437856.5656846549;354195.0145666767;31.286291191230358;386436.1494382022;0
11620;2195;35.0;25.0;38.0;173850.0;32.98;24;61.0;57466.0;0;0;1;1;1;0;116384.0;3879.4666666666662;27.0;2013;2;0;18;0;0;2;1;348407.7354765545;313671.6793187913;31.611336366096918;361661.5960337501;0
4004;977;36.0;44.0;39.0;140000.0;32.06;24;36.0;44992.0;0;1;0;1;0;0;95008.0;3166.933333333333;46.0;2013;2;1;18;0;0;13;11;437856.5656846549;313671.6793187913;31.611336366096918;361661.5960337501;0
1130;1160;18.0;44.0;30.0;152000.0;32.306221272626004;24;26.0;49601.47104484;0;1;0;1;0;0;102398.52895516;3413.284298505333;46.0;2017;0;1;21;0;0;3;11;437856.5656846549;313671.6793187913;31.611336366096918;383292.923074868;0
3186;2616;28.0;31.0;54.0;190000.0;32.95;24;29.0;62759.0;0;0;0;0;0;0;127241.0;4241.366666666667;33.0;2013;2;0;22;0;0;3;11;348407.7354765545;354195.0145666767;31.611336366096918;335757.89816463424;0
471;2498;29.0;39.0;39.0;184400.0;31.59;30;29.0;58295.0;0;0;0;1;0;0;126105.0;4203.5;41.5;2013;2;0;18;0;2;3;1;348407.7354765545;313671.6793187913;30.32729797554691;361661.5960337501;0
9641;6518;21.0;43.0;35.0;709440.0;32.62;34;26.0;231292.0;1;0;0;1;0;0;478148.0;15938.266666666665;45.83333333333334;2013;0;1;4;0;2;3;22;437856.5656846549;313671.6793187913;31.3006562047833;367332.77090690075;0
617;5850;64.0;55.0;85.0;730000.0;30.41;24;67.0;222490.0;0;1;0;3;1;0;507510.0;16917.0;57.0;2014;1;1;5;0;0;29;11;437856.5656846549;462765.74141768547;31.611336366096918;413331.5938060608;0
17332;5035;47.0;33.0;48.0;480000.0;32.97;36;47.0;26346.0;0;1;1;1;2;0;453654.0;15121.8;36.0;2014;2;0;7;0;2;9;4;348407.7354765545;313671.6793187913;31.286291191230358;344747.6512061669;0
11434;500;38.0;37.0;47.0;135000.0;33.0;36;40.0;44495.0;0;1;0;1;1;0;90505.0;3016.833333333333;40.0;2014;2;0;7;0;2;6;1;348407.7354765545;313671.6793187913;31.286291191230358;344747.6512061669;0
16150;5968;72.0;54.0;423.0;517001.4;32.66;38;77.0;168572.0;0;0;0;3;1;0;348429.4;11614.313333333335;57.16666666666666;2013;1;1;64;0;1;7;5;437856.5656846549;462765.74141768547;30.845635742853236;636250.9515277776;0
5907;4079;20.0;23.0;31.0;287700.0;31.64;24;22.0;91224.0;0;1;2;1;0;0;196476.0;6549.2;25.0;2013;0;0;4;0;0;0;11;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;0
6287;5991;89.0;55.0;423.0;523386.4;27.19;48;95.0;141701.0;0;0;0;3;1;0;381685.4;12722.846666666668;59.0;2013;3;1;64;2;1;20;11;437856.5656846549;462765.74141768547;31.285981228209238;636250.9515277776;0
3053;4972;32.0;28.0;35.0;356550.0;9.88;24;32.0;35296.0;0;1;0;0;0;0;321254.0;10708.466666666667;30.0;2013;2;0;4;3;0;13;7;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;0
444;457;15.0;27.0;23.0;164000.0;32.800643982495;24;22.0;54336.420334637995;0;1;0;1;0;0;109663.57966536199;3655.4526555120674;29.0;2017;0;0;15;0;0;0;11;348407.7354765545;313671.6793187913;31.611336366096918;343394.4938213339;0
9930;2692;31.0;53.0;109.0;193555.0;32.48;24;32.0;63011.0;0;0;0;0;0;0;130544.0;4351.466666666666;55.0;2013;2;1;19;0;0;13;1;437856.5656846549;354195.0145666767;31.611336366096918;359955.8313592235;0
9919;1757;54.0;32.0;113.0;160000.0;27.52;36;54.0;43987.0;0;1;0;1;1;0;116013.0;3867.1;35.0;2013;1;0;19;2;2;8;1;348407.7354765545;313671.6793187913;31.286291191230358;359955.8313592235;0
1639;1679;15.0;26.0;57.0;300000.0;32.996897488886;48;22.0;99990.598451169;0;1;2;1;1;0;200009.40154883105;6666.9800516277;30.0;2017;0;0;6;0;1;0;11;348407.7354765545;313671.6793187913;31.285981228209238;354968.68031732173;0
38;39;0.0;23.0;17.0;120000.0;32.825272804192004;24;11.0;39788.209459626;1;1;2;1;0;0;80211.790540374;2673.7263513457997;25.0;2017;0;0;1;0;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;0
8633;6233;31.0;36.0;32.0;583508.32;32.74;30;31.0;191112.0;0;1;1;2;0;0;392396.32;13079.877333333332;38.5;2013;2;0;4;0;2;13;5;348407.7354765545;636429.0148717947;30.32729797554691;367332.77090690075;0
9808;5834;50.0;26.0;54.0;719159.3;32.69;19;51.0;235942.0;0;0;1;1;0;0;483217.3000000001;16107.243333333336;27.58333333333333;2014;2;0;22;0;0;8;22;348407.7354765545;313671.6793187913;30.255369176075874;335757.89816463424;0
1065;1095;1.0;49.0;49.0;313399.0;32.910084111871;36;10.0;104181.69141996;0;1;0;0;0;0;209217.30858004;6973.910286001335;52.0;2017;0;1;22;0;2;11;11;437856.5656846549;354195.0145666767;31.286291191230358;335757.89816463424;0
10934;2537;23.0;29.0;67.0;219894.0;32.68;24;25.0;72019.0;0;0;0;0;0;0;147875.0;4929.166666666667;31.0;2014;0;0;3;0;0;3;2;348407.7354765545;354195.0145666767;31.611336366096918;369368.16014648456;0
5298;1162;26.0;23.0;44.0;146200.0;32.68;24;27.0;47888.0;0;0;2;1;0;0;98312.0;3277.066666666666;25.0;2013;2;0;7;0;0;3;11;348407.7354765545;313671.6793187913;31.611336366096918;344747.6512061669;0
1577;968;22.0;22.0;30.0;140000.0;32.72;12;22.0;46078.0;0;0;2;1;0;0;93922.0;3130.733333333333;23.0;2013;0;0;21;0;4;0;11;348407.7354765545;313671.6793187913;28.630300939908953;383292.923074868;0
11258;2356;16.0;44.0;15.0;210000.0;32.93;24;17.0;69312.0;0;0;0;2;0;0;140688.0;4689.6;46.0;2014;0;1;1;0;0;10;2;437856.5656846549;636429.0148717947;31.611336366096918;354620.2513569526;0
2937;2994;81.0;42.0;70.0;248000.0;32.95;24;60.0;81914.0;1;0;0;1;0;0;166086.0;5536.2;44.0;2014;3;1;3;0;0;4;2;437856.5656846549;313671.6793187913;31.611336366096918;369368.16014648456;0
10344;5930;54.0;54.0;341.0;782000.0;32.06;42;119.0;249996.0;0;0;0;3;0;0;532004.0;17733.466666666667;57.5;2014;1;1;57;0;1;16;22;437856.5656846549;462765.74141768547;31.74925202328999;492212.0405555554;0
12950;6137;77.0;40.0;112.0;555123.8;22.07;60;101.0;121590.0;0;0;0;3;0;0;433533.8000000001;14451.126666666667;45.0;2013;3;0;19;2;3;26;5;348407.7354765545;462765.74141768547;30.86250662982543;359955.8313592235;0
18468;480;26.0;40.0;186.0;121000.0;32.9;36;26.0;39768.0;0;0;0;1;0;0;81232.0;2707.733333333333;43.0;2013;2;0;59;0;2;3;1;348407.7354765545;313671.6793187913;31.286291191230358;335054.05065637076;0
2798;6909;46.0;31.0;46.0;1047349.12;32.97;24;69.0;346096.0;0;1;2;2;0;0;701253.12;23375.104;33.0;2013;2;0;7;0;0;29;11;348407.7354765545;636429.0148717947;31.611336366096918;344747.6512061669;0
5729;675;15.0;25.0;64.0;145563.0;32.73;12;15.0;47921.0;0;0;2;1;0;0;97642.0;3254.733333333333;26.0;2014;0;0;2;0;4;10;1;348407.7354765545;313671.6793187913;28.630300939908953;380339.13418342744;0
5927;4093;24.0;29.0;35.0;289600.0;32.99;24;25.0;95776.0;0;0;0;0;0;0;193824.0;6460.8;31.0;2013;0;0;4;0;0;3;2;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;0
17020;478;55.0;36.0;126.0;133498.8;32.96;24;55.0;44108.0;0;0;2;0;1;0;89390.79999999997;2979.693333333333;38.0;2014;1;0;51;0;0;4;1;348407.7354765545;354195.0145666767;31.611336366096918;354672.1637394959;0
11201;3974;62.0;33.0;129.0;278100.0;32.99;36;62.0;91646.0;0;0;0;1;1;0;186454.0;6215.133333333332;36.0;2013;1;0;17;0;2;2;2;348407.7354765545;313671.6793187913;31.286291191230358;366521.2754749999;0
2076;6582;41.0;41.0;221.0;2000000.0;19.73;24;42.0;395538.0;0;1;0;1;1;0;1604462.0;53482.06666666666;43.0;2014;2;1;38;1;0;6;17;437856.5656846549;313671.6793187913;31.611336366096918;406227.7308593751;0
2005;3535;64.0;46.0;158.0;242938.0;32.9;48;67.0;79606.0;1;0;0;1;1;0;163332.0;5444.4;50.0;2013;1;1;49;0;1;29;11;437856.5656846549;313671.6793187913;31.285981228209238;364153.9046530612;0
16203;3994;30.0;39.0;37.0;280000.0;32.78;24;30.0;91996.0;0;0;1;1;0;0;188004.0;6266.8;41.0;2013;2;0;18;0;0;3;2;348407.7354765545;313671.6793187913;31.611336366096918;361661.5960337501;0
2446;2515;8.0;27.0;14.0;469000.0;18.519111122121;36;14.0;87731.950669443;0;0;2;1;0;0;381268.04933055706;12708.934977685234;30.0;2017;0;0;1;1;2;10;11;348407.7354765545;313671.6793187913;31.286291191230358;354620.2513569526;0
5285;4770;65.0;34.0;156.0;423086.4;32.74;60;85.0;64564.0;0;0;2;3;2;0;358522.4;11950.746666666668;39.0;2014;1;0;13;0;3;5;11;348407.7354765545;462765.74141768547;30.86250662982543;403923.1946232877;0
3363;642;23.0;27.0;50.0;128400.0;32.51;24;23.0;41839.0;0;0;0;1;0;0;86561.0;2885.366666666667;29.0;2013;0;0;22;0;0;0;11;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;0
12760;4695;43.0;51.0;125.0;335933.6;32.66;30;46.0;109788.0;0;0;1;3;1;0;226145.6;7538.1866666666665;53.5;2013;2;1;51;0;2;9;7;437856.5656846549;462765.74141768547;30.32729797554691;354672.1637394959;0
5755;2279;22.0;25.0;102.0;176458.59;32.96;36;22.0;58100.0;0;0;2;1;0;0;118358.59;3945.286333333333;28.0;2013;0;0;10;0;2;0;1;348407.7354765545;313671.6793187913;31.286291191230358;325603.0885557085;0
2264;2759;22.0;33.0;128.0;198194.0;32.99;24;23.0;65531.0;0;0;0;1;0;0;132663.0;4422.1;35.0;2013;0;0;17;0;0;0;11;348407.7354765545;313671.6793187913;31.611336366096918;366521.2754749999;0
1481;248;11.0;30.0;28.0;121600.0;32.67;24;11.0;39823.0;0;0;0;1;0;0;81777.0;2725.9;32.0;2014;0;0;21;0;0;11;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;0
9901;6728;34.0;26.0;34.0;857000.0;25.66;12;88.0;221176.0;0;0;0;1;0;0;635824.0;21194.13333333333;27.0;2013;2;0;4;2;4;5;8;348407.7354765545;313671.6793187913;28.630300939908953;367332.77090690075;0
16716;3987;50.0;32.0;57.0;335019.6;32.91;60;73.0;109431.0;0;0;0;3;1;0;225588.6;7519.619999999999;37.0;2014;2;0;6;0;3;7;7;348407.7354765545;462765.74141768547;30.86250662982543;354968.68031732173;0
12648;4436;48.0;33.0;72.0;378000.0;32.6;24;48.0;123501.0;0;0;0;0;1;0;254499.0;8483.3;35.0;2014;2;0;3;0;0;9;7;348407.7354765545;354195.0145666767;31.611336366096918;369368.16014648456;0
3415;4580;18.0;46.0;27.0;397500.0;32.89;24;18.0;131062.0;0;0;0;0;0;0;266438.0;8881.266666666666;48.0;2014;0;1;21;0;0;10;11;437856.5656846549;354195.0145666767;31.611336366096918;383292.923074868;0
9673;2132;30.0;39.0;61.0;170530.0;32.88;24;30.0;56206.0;1;0;0;0;0;0;114324.0;3810.8;41.0;2013;2;0;2;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;380339.13418342744;0
12821;3818;24.0;25.0;46.0;261916.2;30.65;60;26.0;79636.0;0;0;2;3;0;0;182280.2;6076.006666666667;30.0;2013;0;0;7;0;3;3;2;348407.7354765545;462765.74141768547;30.86250662982543;344747.6512061669;0
17079;5032;30.0;46.0;31.0;361200.0;31.41;24;62.0;113717.0;0;1;1;1;0;0;247483.0;8249.433333333332;48.0;2013;2;1;4;0;0;2;7;437856.5656846549;313671.6793187913;31.611336366096918;367332.77090690075;0
16564;3362;27.0;26.0;29.0;229000.0;32.94;24;28.0;75613.0;0;0;2;1;0;0;153387.0;5112.9;28.0;2013;2;0;21;0;0;3;2;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;0
6983;2927;39.0;29.0;126.0;242900.0;32.71;24;39.0;79646.0;0;0;0;1;1;0;163254.0;5441.8;31.0;2014;2;0;51;0;0;6;11;348407.7354765545;313671.6793187913;31.611336366096918;354672.1637394959;0
3350;6312;30.0;32.0;52.0;608598.4;32.52;31;40.0;197971.0;0;0;0;3;0;0;410627.4;13687.58;34.583333333333336;2013;2;0;22;0;2;6;11;348407.7354765545;462765.74141768547;31.306232803221317;335757.89816463424;0
3114;7291;431.0;56.0;442.0;2233721.0;32.47;12;432.0;729638.0;0;1;0;1;0;0;1504083.0;50136.1;57.0;2013;4;1;72;0;4;58;39;437856.5656846549;313671.6793187913;28.630300939908953;695760.9862500001;0
14733;3136;62.0;52.0;35.0;213786.25;33.0;16;64.0;70885.0;1;0;0;0;0;1;142901.25;4763.375;53.33333333333334;2013;1;1;4;0;0;2;2;437856.5656846549;354195.0145666767;30.984104664162068;367332.77090690075;0
16111;6372;43.0;40.0;30.0;637112.0;27.26;60;44.0;75414.0;0;1;1;2;2;0;561698.0;18723.266666666666;45.0;2013;2;0;21;2;3;9;0;348407.7354765545;636429.0148717947;30.86250662982543;383292.923074868;0
2539;6207;28.0;39.0;50.0;575000.0;32.75;33;28.0;188277.0;0;1;1;2;0;0;386723.0;12890.766666666665;41.75;2013;2;0;22;0;2;3;11;348407.7354765545;636429.0148717947;31.45934017729243;335757.89816463424;0
14526;877;16.0;23.0;28.0;152400.0;32.67;24;16.0;49905.0;0;0;2;1;0;0;102495.0;3416.5;25.0;2014;0;0;21;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;0
12552;3144;38.0;27.0;41.0;256751.0;24.98;12;38.0;64510.0;0;0;2;2;0;0;192241.0;6408.033333333334;28.0;2014;2;0;18;2;4;6;2;348407.7354765545;636429.0148717947;28.630300939908953;361661.5960337501;0
2358;6272;33.0;58.0;36.0;600000.0;32.83;12;33.0;198137.0;0;0;0;2;0;0;401863.0;13395.433333333332;59.0;2013;2;1;4;0;4;13;5;437856.5656846549;636429.0148717947;28.630300939908953;367332.77090690075;0
15528;2038;13.0;25.0;42.0;200000.0;32.87;30;14.0;65790.0;0;0;2;1;0;0;134210.0;4473.666666666667;27.5;2014;0;0;18;0;2;10;1;348407.7354765545;313671.6793187913;30.32729797554691;361661.5960337501;0
6054;4323;76.0;50.0;154.0;306000.0;32.82;60;78.0;99704.0;0;0;0;3;1;0;206296.0;6876.533333333334;55.0;2013;3;1;13;0;3;7;7;437856.5656846549;462765.74141768547;30.86250662982543;403923.1946232877;0
2801;2883;1.0;40.0;111.0;402849.0;32.94408517528;60;9.0;134055.47241188;0;0;0;3;0;0;268793.52758812;8959.784252937332;45.0;2017;0;0;19;0;3;11;11;348407.7354765545;462765.74141768547;30.86250662982543;359955.8313592235;0
1287;1319;52.0;44.0;60.0;347900.0;32.880898795151;36;97.0;115548.12819023;0;1;1;0;0;0;232351.87180977;7745.062393659;47.0;2017;1;1;6;0;2;26;11;437856.5656846549;354195.0145666767;31.286291191230358;354968.68031732173;0
16957;4634;12.0;26.0;81.0;400000.0;32.84;36;12.0;131233.0;0;0;0;1;0;0;268767.0;8958.9;29.0;2014;0;0;25;0;2;11;7;348407.7354765545;313671.6793187913;31.286291191230358;405378.0481848188;0
12714;3814;26.0;40.0;171.0;320300.0;32.97;24;26.0;105858.0;0;0;0;1;1;0;214442.0;7148.0666666666675;42.0;2014;2;0;14;0;0;3;7;348407.7354765545;313671.6793187913;31.611336366096918;386436.1494382022;0
1664;1704;1.0;31.0;83.0;249000.0;32.879932335473;36;8.0;82698.011631645;0;1;0;1;0;0;166301.988368355;5543.3996122785;34.0;2017;0;0;25;0;2;11;11;348407.7354765545;313671.6793187913;31.286291191230358;405378.0481848188;0
904;928;23.71421148350221;26.0;19.0;204692.0;32.919491251828;36;12.0;68064.20710423401;0;1;0;1;0;0;136627.79289576598;4554.259763192199;29.0;2017;0;0;15;0;2;11;11;348407.7354765545;313671.6793187913;31.286291191230358;343394.4938213339;0
1206;1238;0.0;25.0;12.0;344000.0;32.148619105523004;16;8.0;111708.33305354;0;0;0;3;0;1;232291.66694646;7743.055564881999;26.33333333333333;2017;0;0;29;0;0;11;11;348407.7354765545;462765.74141768547;30.984104664162068;383142.03691812354;0
17882;1278;18.0;32.0;38.0;168700.0;32.79;24;19.0;55449.0;0;1;1;2;0;0;113251.0;3775.0333333333333;34.0;2014;0;0;18;0;0;0;1;348407.7354765545;636429.0148717947;31.611336366096918;361661.5960337501;0
3371;1086;107.0;38.0;107.0;160000.0;32.69;24;107.0;52425.0;0;0;0;1;1;0;107575.0;3585.833333333333;40.0;2014;7;0;28;0;0;18;1;348407.7354765545;313671.6793187913;31.611336366096918;331852.0351742628;0
820;4928;54.0;41.0;126.0;352745.0;33.0;24;55.0;116696.0;0;0;0;0;1;0;236049.0;7868.3;43.0;2013;1;1;51;0;0;4;11;437856.5656846549;354195.0145666767;31.611336366096918;354672.1637394959;0
1759;5065;36.0;44.0;116.0;365000.0;17.82;12;107.0;65431.0;0;0;0;0;0;0;299569.0;9985.633333333333;45.0;2013;2;1;26;1;4;18;7;437856.5656846549;354195.0145666767;28.630300939908953;407503.0181769909;0
3670;3772;29.0;39.0;41.0;310954.0;32.878483614451994;48;34.0;103269.65650352;0;1;1;3;1;0;207684.34349648;6922.811449882666;43.0;2017;2;0;18;0;1;13;11;348407.7354765545;462765.74141768547;31.285981228209238;361661.5960337501;0
700;719;4.0;28.0;41.0;198836.0;32.19456576351;36;13.0;64660.996749023;0;1;1;1;0;0;134175.003250977;4472.5001083659;31.0;2017;0;0;18;0;2;10;11;348407.7354765545;313671.6793187913;31.286291191230358;361661.5960337501;0
5455;5680;22.0;47.0;30.0;648000.0;32.59;36;224.0;210942.0;0;0;0;3;0;0;437058.0;14568.6;50.0;2014;0;1;21;0;2;24;0;437856.5656846549;462765.74141768547;31.286291191230358;383292.923074868;0
586;600;23.0;44.0;154.0;307411.0;32.879548080514;36;31.0;102096.31065635;0;1;0;1;1;0;205314.68934365;6843.822978121668;47.0;2017;0;1;13;0;2;13;11;437856.5656846549;313671.6793187913;31.286291191230358;403923.1946232877;0
5962;5848;23.0;39.0;28.0;500000.0;32.99;24;23.0;165340.0;0;0;1;2;0;0;334660.0;11155.333333333336;41.0;2013;0;0;21;0;0;0;4;348407.7354765545;636429.0148717947;31.611336366096918;383292.923074868;0
1798;4299;56.0;31.0;31.0;303500.0;32.51;24;59.0;98885.0;0;1;1;1;0;0;204615.0;6820.5;33.0;2013;1;0;4;0;0;4;11;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;0
3733;5212;11.0;38.0;188.0;510772.0;32.61;60;12.0;165363.0;0;0;0;3;0;0;345409.0;11513.633333333333;43.0;2014;0;0;30;0;3;11;11;348407.7354765545;462765.74141768547;30.86250662982543;469318.6734594594;0
16838;2528;28.0;48.0;148.0;185000.0;27.68;18;28.0;51427.0;0;0;0;0;0;0;133573.0;4452.433333333333;49.5;2013;2;1;34;2;0;3;1;437856.5656846549;354195.0145666767;30.76080107132262;367436.7002162161;0
12313;6109;65.0;44.0;208.0;549000.0;32.92;36;65.0;180531.0;0;1;0;1;1;0;368469.0;12282.3;47.0;2013;1;1;47;0;2;2;5;437856.5656846549;313671.6793187913;31.286291191230358;442153.30206896545;0
4650;4346;35.0;26.0;36.0;365000.0;32.72;24;94.0;119720.0;0;0;2;0;0;0;245280.0;8176.0;28.0;2014;2;0;4;0;0;20;11;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;0
11796;5039;71.0;28.0;87.0;361767.0;32.26;48;74.0;116195.0;0;1;0;2;0;0;245572.0;8185.733333333334;32.0;2013;1;0;5;0;1;7;7;348407.7354765545;636429.0148717947;31.285981228209238;413331.5938060608;0
10225;3754;30.0;31.0;31.0;256400.0;32.71;24;69.0;84052.0;0;1;1;1;0;0;172348.0;5744.9333333333325;33.0;2013;2;0;4;0;0;29;2;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;0
7302;2136;61.0;43.0;61.0;171000.0;32.68;12;42.0;56216.0;0;0;0;0;0;0;114784.0;3826.133333333333;44.0;2013;1;1;2;0;4;6;1;437856.5656846549;354195.0145666767;28.630300939908953;380339.13418342744;0
2225;2286;26.0;49.0;149.0;223000.0;32.699886820557;24;72.0;73657.320818023;0;0;0;0;0;0;149342.679181977;4978.0893060659;51.0;2017;2;1;34;0;0;29;11;437856.5656846549;354195.0145666767;31.611336366096918;367436.7002162161;0
7742;6336;71.0;45.0;37.0;1207877.4;32.92;23;79.0;398590.0;0;0;0;3;0;0;809287.3999999998;26976.246666666666;46.91666666666666;2014;1;1;18;0;0;12;15;437856.5656846549;462765.74141768547;31.991199586500336;361661.5960337501;0
3319;5098;15.0;32.0;67.0;494434.0;32.26;60;108.0;158311.0;0;0;0;3;0;0;336123.0;11204.1;37.0;2014;0;0;3;0;3;18;4;348407.7354765545;462765.74141768547;30.86250662982543;369368.16014648456;0
1882;5010;53.0;36.0;102.0;473126.0;30.6;36;56.0;144610.0;0;0;0;0;0;0;328516.0;10950.533333333333;39.0;2014;1;0;10;0;2;4;11;348407.7354765545;354195.0145666767;31.286291191230358;325603.0885557085;0
1513;5845;27.0;23.0;28.0;500000.0;32.88;9;27.0;165516.0;0;1;1;2;0;1;334484.0;11149.466666666667;23.75;2013;2;0;21;0;4;3;4;348407.7354765545;636429.0148717947;30.53232018066045;383292.923074868;0
1157;1279;22.0;48.0;54.0;150000.0;32.86;24;22.0;49400.0;0;0;0;1;0;0;100600.0;3353.333333333333;50.0;2013;0;1;22;0;0;0;11;437856.5656846549;313671.6793187913;31.611336366096918;335757.89816463424;0
17066;6177;119.0;45.0;130.0;565000.0;32.98;8;119.0;187670.0;0;1;0;2;0;1;377330.0;12577.666666666664;45.66666666666666;2013;7;1;17;0;4;16;5;437856.5656846549;636429.0148717947;30.41936549479255;366521.2754749999;0
6946;1388;25.0;34.0;92.0;150413.0;32.77;24;25.0;49400.0;1;0;0;0;0;0;101013.0;3367.1;36.0;2013;0;0;27;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;369619.3079726029;0
5999;4200;40.0;26.0;46.0;300000.0;32.99;24;40.0;99204.0;0;0;0;0;0;0;200796.0;6693.2;28.0;2013;2;0;7;0;0;6;2;348407.7354765545;354195.0145666767;31.611336366096918;344747.6512061669;0
6721;151;40.0;38.0;108.0;114952.4;32.81;24;41.0;37806.0;0;0;0;0;0;0;77146.4;2571.5466666666666;40.0;2014;2;0;28;0;0;6;1;348407.7354765545;354195.0145666767;31.611336366096918;331852.0351742628;0
5348;4588;65.0;55.0;400.0;398770.6;32.9;58;98.0;106933.0;0;0;0;3;1;0;291837.6;9727.92;59.83333333333334;2014;1;1;60;0;3;26;7;437856.5656846549;462765.74141768547;29.314194629251453;472597.0393406594;0
1425;6519;56.0;25.0;53.0;710000.0;32.78;60;56.0;231080.0;1;0;0;1;0;0;478920.0;15964.0;30.0;2013;1;0;22;0;3;4;11;348407.7354765545;313671.6793187913;30.86250662982543;335757.89816463424;0
