;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;label
6230;6768;7.0;29.0;16.0;286696.0;32.47;60;10.0;9309019.12;0;0;2;3;0;0;-9022323.12;-300744.104;34.0;2012;0;0;1;0;3;11;2;348407.7354765545;462765.74141768547;30.86250662982543;354620.2513569526;1
9322;3180;2.0;42.0;99.0;158805.0;32.54;24;4.0;5167514.7;0;0;0;1;0;0;-5008709.7;-166956.99000000002;44.0;2011;0;1;10;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;325603.0885557085;1
4741;752;39.0;54.0;377.0;407965.4;32.58;53;41.0;13291512.732;0;0;3;3;1;0;-12883547.332;-429451.5777333333;58.41666666666666;2012;2;1;9;0;3;6;4;437856.5656846549;462765.74141768547;31.219652971287424;537027.3882499997;1
3298;7320;7.0;26.0;13.0;109476.0;32.62;24;7.0;3571107.12;0;0;2;1;0;0;-3461631.12;-115387.70399999998;28.0;2012;0;0;1;0;0;11;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
8792;7111;35.0;27.0;48.0;334944.0;24.02;24;35.0;8045354.88;0;0;2;1;1;0;-7710410.88;-257013.69600000003;29.0;2012;2;0;7;2;0;13;7;348407.7354765545;313671.6793187913;31.611336366096918;344747.6512061669;1
4022;1059;45.0;52.0;50.0;214019.0;32.98;60;45.0;7058346.619999999;0;0;0;1;1;0;-6844327.619999999;-228144.254;57.0;2012;2;1;22;0;3;9;2;437856.5656846549;313671.6793187913;30.86250662982543;335757.89816463424;1
2066;5014;18.0;34.0;78.0;389000.0;32.97;24;50.0;12825330.0;0;0;0;0;0;0;-12436330.0;-414544.33333333326;36.0;2012;0;0;12;0;0;8;7;348407.7354765545;354195.0145666767;31.611336366096918;387693.48423541867;1
2814;4448;16.0;36.0;79.0;99145.0;32.69;24;16.0;3241050.05;0;0;0;1;1;0;-3141905.05;-104730.16833333332;38.0;2012;0;0;25;0;0;10;11;348407.7354765545;313671.6793187913;31.611336366096918;405378.0481848188;1
14520;7094;2.0;27.0;17.0;327302.64;32.82;16;2.0;10742072.6448;0;0;2;1;0;0;-10414770.0048;-347159.00016;28.33333333333333;2011;0;0;1;0;0;1;7;348407.7354765545;313671.6793187913;30.984104664162068;354620.2513569526;1
7584;3412;4.0;40.0;30.0;102800.0;32.74;36;6.0;3365672.0;0;0;3;1;0;0;-3262872.0;-108762.4;43.0;2012;0;0;21;0;2;1;11;348407.7354765545;313671.6793187913;31.286291191230358;383292.923074868;1
9387;1017;29.0;52.0;67.0;110000.0;32.46;24;29.0;3570600.0;0;0;0;1;0;0;-3460600.0;-115353.33333333331;54.0;2012;2;1;3;0;0;3;1;437856.5656846549;313671.6793187913;31.611336366096918;369368.16014648456;1
1906;3353;17.0;40.0;68.0;167299.0;32.95;24;17.0;5512502.050000002;0;0;0;1;1;0;-5345203.050000002;-178173.43500000003;42.0;2012;0;0;3;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;369368.16014648456;1
3910;3076;4.0;41.0;10.0;306743.0;21.2;30;7.0;6502951.6;0;0;0;3;0;0;-6196208.6;-206540.28666666665;43.5;2012;0;1;29;2;2;11;11;437856.5656846549;462765.74141768547;30.32729797554691;383142.03691812354;1
136;2846;1.0;44.0;165.0;385270.0;32.47;36;5.0;12509716.9;0;0;1;1;0;0;-12124446.9;-404148.23;47.0;2011;0;1;0;0;2;1;11;437856.5656846549;313671.6793187913;31.286291191230358;393959.18270769244;1
8686;468;35.0;56.0;67.0;180000.0;32.97;24;35.0;5934600.0;0;0;0;0;0;0;-5754600.0;-191820.0;58.0;2012;2;1;3;0;0;13;1;437856.5656846549;354195.0145666767;31.611336366096918;369368.16014648456;1
9025;5790;1.0;33.0;10.0;192000.0;32.95;16;4.0;6326400.000000001;0;0;0;3;0;1;-6134400.000000001;-204480.00000000003;34.333333333333336;2011;0;0;29;0;0;1;1;348407.7354765545;462765.74141768547;30.984104664162068;383142.03691812354;1
6295;2982;8.0;43.0;17.0;158400.0;32.62;24;12.0;5167008.0;0;0;0;1;0;0;-5008608.0;-166953.6;45.0;2011;0;1;1;0;0;11;1;437856.5656846549;313671.6793187913;31.611336366096918;354620.2513569526;1
10360;1032;43.0;52.0;38.0;295152.4;32.79;60;47.0;9678047.196;0;0;1;3;1;0;-9382894.796;-312763.15986666665;57.0;2012;2;1;18;0;3;9;2;437856.5656846549;462765.74141768547;30.86250662982543;361661.5960337501;1
16576;4700;2.0;35.0;124.0;211587.0;32.64;24;5.0;6906199.68;0;1;0;3;0;0;-6694612.68;-223153.75600000002;37.0;2012;0;0;51;0;0;1;2;348407.7354765545;462765.74141768547;31.611336366096918;354672.1637394959;1
17896;2815;37.0;42.0;31.0;331198.0;32.92;60;40.0;10903038.16;0;0;1;3;1;0;-10571840.16;-352394.672;47.0;2012;2;1;4;0;3;6;7;437856.5656846549;462765.74141768547;30.86250662982543;367332.77090690075;1
11735;6304;43.0;31.0;52.0;301446.3;32.77;48;52.0;9878395.251;0;0;0;1;1;0;-9576948.951;-319231.6317;35.0;2011;2;0;22;0;1;8;7;348407.7354765545;313671.6793187913;31.285981228209238;335757.89816463424;1
4613;5907;2.0;32.0;7.0;104371.6;32.98;24;5.0;3442175.3680000002;1;0;0;1;0;0;-3337803.768;-111260.12559999998;34.0;2011;0;0;29;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
13995;4731;14.0;35.0;41.0;94481.0;32.73;24;14.0;3092363.13;0;0;0;0;0;0;-2997882.13;-99929.40433333332;37.0;2012;0;0;18;0;0;10;11;348407.7354765545;354195.0145666767;31.611336366096918;361661.5960337501;1
3657;318;25.0;58.0;371.0;307497.0;32.93;36;41.0;10125876.21;0;0;1;3;1;0;-9818379.21;-327279.307;61.0;2011;0;1;63;0;2;6;7;437856.5656846549;462765.74141768547;31.286291191230358;520602.0953999997;1
5793;3905;1.0;39.0;32.0;100000.0;32.77;24;4.0;3277000.0000000005;0;0;0;1;0;0;-3177000.0000000005;-105900.0;41.0;2011;0;0;4;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;1
1505;1914;1.0;49.0;113.0;245000.0;32.75;60;7.0;8023750.0;0;0;0;3;0;0;-7778750.0;-259291.66666666663;54.0;2011;0;1;19;0;3;11;11;437856.5656846549;462765.74141768547;30.86250662982543;359955.8313592235;1
16212;3239;2.0;42.0;73.0;97162.1;32.94;24;2.0;3200519.5739999996;0;0;0;1;0;0;-3103357.474;-103445.24913333332;44.0;2011;0;1;12;0;0;1;11;437856.5656846549;313671.6793187913;31.611336366096918;387693.48423541867;1
12530;6856;2.0;28.0;23.0;300000.0;32.87;24;3.0;9861000.0;0;0;0;1;0;0;-9561000.0;-318700.0;30.0;2012;0;0;15;0;0;1;2;348407.7354765545;313671.6793187913;31.611336366096918;343394.4938213339;1
12140;5913;21.0;31.0;44.0;303230.6;32.97;9;23.0;9997512.882000001;0;1;0;3;0;1;-9694282.282;-323142.74273333326;31.75;2012;0;0;7;0;4;0;7;348407.7354765545;462765.74141768547;30.53232018066045;344747.6512061669;1
3413;7526;2.0;24.0;17.0;132424.0;32.78;24;2.0;4340858.72;0;1;0;1;0;0;-4208434.72;-140281.15733333337;26.0;2012;0;0;1;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
14284;464;24.0;57.0;373.0;392226.4;32.85;55;31.0;12884637.240000002;0;0;1;3;1;0;-12492410.840000002;-416413.69466666674;61.58333333333334;2011;0;1;9;0;3;13;7;437856.5656846549;462765.74141768547;32.5065630217168;537027.3882499997;1
9421;5741;18.0;33.0;21.0;349665.0;28.78;24;18.0;10063358.7;0;0;0;0;0;0;-9713693.7;-323789.79000000004;35.0;2011;0;0;15;2;0;10;7;348407.7354765545;354195.0145666767;31.611336366096918;343394.4938213339;1
16962;5062;3.0;35.0;9.0;112174.0;31.67;24;3.0;3552550.58;0;1;0;1;0;0;-3440376.58;-114679.21933333336;37.0;2011;0;0;29;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
3982;5070;6.0;34.0;14.0;102000.0;32.89;24;7.0;3354780.0;0;1;0;1;0;0;-3252780.0;-108426.0;36.0;2012;0;0;1;0;0;11;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
12268;1788;2.0;49.0;66.0;153581.4;33.0;12;4.0;5068186.2;0;0;0;0;0;0;-4914604.8;-163820.16;50.0;2011;0;1;2;0;4;1;1;437856.5656846549;354195.0145666767;28.630300939908953;380339.13418342744;1
8890;1657;2.0;48.0;28.0;113587.27;32.79;24;2.0;3724526.5833;0;0;0;0;0;0;-3610939.3133;-120364.64377666663;50.0;2012;0;1;21;0;0;1;1;437856.5656846549;354195.0145666767;31.611336366096918;383292.923074868;1
7057;2965;16.0;43.0;18.0;235200.0;32.94;24;17.0;7747487.999999999;0;0;1;0;1;0;-7512287.999999999;-250409.6;45.0;2011;0;1;1;0;0;10;11;437856.5656846549;354195.0145666767;31.611336366096918;354620.2513569526;1
477;5220;3.0;34.0;55.0;107000.0;32.9;24;4.0;3520300.0;1;0;1;1;0;0;-3413300.0;-113776.66666666669;36.0;2012;0;0;6;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;354968.68031732173;1
2645;4878;25.0;36.0;26.0;234000.0;32.94;48;24.0;7707959.999999999;0;1;1;1;1;0;-7473959.999999999;-249132.0;40.0;2011;0;0;21;0;1;0;11;348407.7354765545;313671.6793187913;31.285981228209238;383292.923074868;1
8228;6755;19.0;29.0;49.0;123281.0;32.71;24;21.0;4032521.51;0;0;0;1;1;0;-3909240.51;-130308.01699999999;31.0;2011;0;0;22;0;0;0;1;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;1
5911;3259;9.0;42.0;4.0;249585.4;32.92;60;13.0;8216351.368;0;0;0;3;0;0;-7966765.9679999985;-265558.8656;47.0;2011;0;1;40;0;3;10;2;437856.5656846549;462765.74141768547;30.86250662982543;469000.8640981597;1
6687;4728;39.0;35.0;107.0;358863.0;32.43;24;39.0;11637927.09;0;0;0;1;1;0;-11279064.09;-375968.80299999996;37.0;2012;2;0;28;0;0;6;7;348407.7354765545;313671.6793187913;31.611336366096918;331852.0351742628;1
2147;4094;0.0;37.0;67.0;198000.0;32.89;24;4.0;6512220.0;0;0;0;0;0;0;-6314220.0;-210474.0;39.0;2012;0;0;3;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;369368.16014648456;1
2354;5619;38.0;32.0;57.0;175200.0;32.87;24;38.0;5758824.0;0;0;0;0;1;0;-5583624.0;-186120.8;34.0;2012;2;0;6;0;0;6;1;348407.7354765545;354195.0145666767;31.611336366096918;354968.68031732173;1
4828;5390;5.0;33.0;4.0;261424.6;32.99;48;8.0;8624397.554000001;0;0;0;3;0;0;-8362972.954000003;-278765.7651333334;37.0;2012;0;0;40;0;1;11;2;348407.7354765545;462765.74141768547;31.285981228209238;469000.8640981597;1
6340;6866;5.0;29.0;52.0;99128.0;32.55;24;6.0;3226616.4;1;0;0;0;0;0;-3127488.4;-104249.61333333333;31.0;2011;0;0;22;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;335757.89816463424;1
505;7550;2.0;23.0;12.0;269359.0;32.92;36;2.0;8867298.280000001;0;0;2;1;0;0;-8597939.280000001;-286597.976;26.0;2012;0;0;29;0;2;1;2;348407.7354765545;313671.6793187913;31.286291191230358;383142.03691812354;1
18364;6680;3.0;29.0;31.0;110000.0;32.74;24;4.0;3601400.0;0;1;0;1;0;0;-3491400.0;-116380.0;31.0;2012;0;0;4;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;1
627;1483;2.0;49.0;182.0;250000.0;32.99;24;2.0;8247500.000000001;0;0;4;1;0;0;-7997500.000000001;-266583.3333333334;51.0;2012;0;1;59;0;0;1;2;437856.5656846549;313671.6793187913;31.611336366096918;335054.05065637076;1
18055;95;8.0;59.0;159.0;158000.0;31.83;24;8.0;5029140.0;0;0;0;0;0;0;-4871140.0;-162371.33333333337;61.0;2012;0;1;49;0;0;11;1;437856.5656846549;354195.0145666767;31.611336366096918;364153.9046530612;1
5591;5953;23.0;31.0;41.0;142000.0;32.76;24;23.0;4651920.0;0;0;2;0;1;0;-4509920.0;-150330.66666666663;33.0;2012;0;0;18;0;0;0;1;348407.7354765545;354195.0145666767;31.611336366096918;361661.5960337501;1
16406;5836;17.0;32.0;41.0;170000.0;32.87;24;17.0;5587900.0;0;0;2;1;1;0;-5417900.0;-180596.66666666663;34.0;2011;0;0;18;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;361661.5960337501;1
9075;2247;24.0;47.0;60.0;171380.0;24.71;24;27.0;4234799.8;0;0;0;1;1;0;-4063419.8;-135447.32666666663;49.0;2011;0;1;6;2;0;3;1;437856.5656846549;313671.6793187913;31.611336366096918;354968.68031732173;1
774;1733;3.0;49.0;65.0;204567.0;32.69;60;4.0;6687295.23;0;1;0;2;0;0;-6482728.23;-216090.94100000002;54.0;2011;0;1;2;0;3;1;2;437856.5656846549;636429.0148717947;30.86250662982543;380339.13418342744;1
7154;3603;7.0;39.0;143.0;392157.0;31.23;60;107.0;12247063.11;0;1;0;3;0;0;-11854906.11;-395163.537;44.0;2012;0;0;16;0;3;18;11;348407.7354765545;462765.74141768547;30.86250662982543;388715.8219059408;1
1958;3713;20.0;38.0;138.0;270000.0;32.97;24;20.0;8901900.0;0;0;0;1;1;0;-8631900.0;-287730.0;40.0;2012;0;0;24;0;0;0;11;348407.7354765545;313671.6793187913;31.611336366096918;335714.0872005772;1
3656;797;1.0;55.0;40.0;259065.2;32.18;48;4.0;8336718.136;0;1;2;3;0;0;-8077652.936000003;-269255.09786666674;59.0;2011;0;1;18;0;1;1;2;437856.5656846549;462765.74141768547;31.285981228209238;361661.5960337501;1
17538;1517;5.0;51.0;8.0;239834.0;21.18;24;5.0;5079684.12;0;0;0;1;0;0;-4839850.12;-161328.33733333333;53.0;2011;0;1;29;2;0;1;2;437856.5656846549;313671.6793187913;31.611336366096918;383142.03691812354;1
1903;2605;17.0;43.0;61.0;130000.0;32.57;36;18.0;4234100.0;0;0;0;1;1;0;-4104100.0;-136803.33333333337;46.0;2012;0;1;2;0;2;10;11;437856.5656846549;313671.6793187913;31.286291191230358;380339.13418342744;1
7985;4052;12.0;39.0;30.0;161318.0;32.78;48;14.0;5288004.04;1;0;0;1;1;0;-5126686.04;-170889.53466666667;43.0;2011;0;0;21;0;1;10;1;348407.7354765545;313671.6793187913;31.285981228209238;383292.923074868;1
3045;1333;48.0;50.0;30.0;407626.6;32.61;53;58.0;13292703.426;0;0;1;3;1;0;-12885076.826;-429502.56086666667;54.41666666666666;2012;2;1;21;0;3;4;4;437856.5656846549;462765.74141768547;31.219652971287424;383292.923074868;1
770;5439;2.0;33.0;115.0;116339.0;32.65;24;2.0;3798468.35;0;0;0;1;0;0;-3682129.35;-122737.645;35.0;2012;0;0;26;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;407503.0181769909;1
4921;1525;49.0;51.0;290.0;234847.0;32.87;60;51.0;7719420.89;0;0;0;3;1;0;-7484573.89;-249485.79633333327;56.0;2011;2;1;31;0;3;8;11;437856.5656846549;462765.74141768547;30.86250662982543;482990.06066666654;1
9886;2346;15.0;44.0;229.0;245000.0;32.79;36;15.0;8033550.0;0;0;0;1;1;0;-7788550.0;-259618.33333333328;47.0;2012;0;1;41;0;2;10;2;437856.5656846549;313671.6793187913;31.286291191230358;478433.9594827586;1
6110;3914;25.0;39.0;143.0;166941.0;29.91;24;49.0;4993205.31;0;0;2;1;0;0;-4826264.31;-160875.47699999998;41.0;2011;0;0;16;2;0;8;11;348407.7354765545;313671.6793187913;31.611336366096918;388715.8219059408;1
2811;118;29.0;59.0;73.0;140000.0;32.69;24;30.0;4576600.0;0;0;4;0;0;0;-4436600.0;-147886.66666666663;61.0;2012;2;1;12;0;0;3;11;437856.5656846549;354195.0145666767;31.611336366096918;387693.48423541867;1
15595;4514;15.0;36.0;30.0;90000.0;32.65;25;16.0;2938500.0;0;0;0;1;0;0;-2848500.0;-94950.0;38.083333333333336;2012;0;0;21;0;2;10;11;348407.7354765545;313671.6793187913;31.53554667362733;383292.923074868;1
17217;1044;36.0;52.0;26.0;272713.0;32.79;60;38.0;8942259.27;0;1;0;3;1;0;-8669546.27;-288984.87566666666;57.0;2012;2;1;21;0;3;6;2;437856.5656846549;462765.74141768547;30.86250662982543;383292.923074868;1
14050;7141;2.0;27.0;14.0;109476.0;32.62;24;2.0;3571107.12;0;0;0;1;0;0;-3461631.12;-115387.70399999998;29.0;2012;0;0;1;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
4575;3523;3.0;41.0;29.0;98729.0;32.93;24;3.0;3251145.97;0;0;0;0;0;0;-3152416.97;-105080.56566666666;43.0;2011;0;1;21;0;0;1;11;437856.5656846549;354195.0145666767;31.611336366096918;383292.923074868;1
5128;5788;44.0;33.0;71.0;240000.0;32.28;48;53.0;7747200.0;0;0;0;2;1;0;-7507200.0;-250240.0;37.0;2011;2;0;3;0;1;8;2;348407.7354765545;636429.0148717947;31.285981228209238;369368.16014648456;1
13832;3056;46.0;43.0;84.0;337200.0;32.59;12;74.0;10989348.000000002;0;1;2;2;0;0;-10652148.000000002;-355071.6000000001;44.0;2011;2;1;25;0;4;7;7;437856.5656846549;636429.0148717947;28.630300939908953;405378.0481848188;1
12987;6200;1.0;31.0;118.0;121050.0;32.45;24;2.0;3928072.5000000005;0;0;0;1;0;0;-3807022.5000000005;-126900.75;33.0;2011;0;0;26;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;407503.0181769909;1
8309;5657;1.0;33.0;9.0;104000.0;32.73;24;2.0;3403919.9999999995;0;0;0;1;0;0;-3299919.9999999995;-109997.33333333331;35.0;2011;0;0;29;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
16729;3163;1.0;42.0;31.0;283880.0;32.53;24;16.0;9234616.4;0;0;2;0;0;0;-8950736.4;-298357.88;44.0;2011;0;1;4;0;0;10;2;437856.5656846549;354195.0145666767;31.611336366096918;367332.77090690075;1
6793;660;2.0;55.0;130.0;130000.0;32.88;24;2.0;4274400.0;0;0;0;0;0;0;-4144400.0;-138146.66666666663;57.0;2012;0;1;17;0;0;1;11;437856.5656846549;354195.0145666767;31.611336366096918;366521.2754749999;1
8645;1619;135.0;50.0;4.0;1332218.0;6.11;20;135.0;8139851.98;0;1;0;2;0;1;-6807633.98;-226921.1326666668;51.66666666666666;2011;8;1;40;3;0;44;9;437856.5656846549;636429.0148717947;29.537066352326065;469000.8640981597;1
7826;1721;11.0;48.0;17.0;101000.0;32.64;18;15.0;3296640.0;0;0;0;0;0;0;-3195640.0;-106521.33333333331;49.5;2012;0;1;1;0;0;10;1;437856.5656846549;354195.0145666767;30.76080107132262;354620.2513569526;1
18461;6326;2.0;30.0;27.0;130000.0;32.63;24;3.0;4241900.0;0;0;0;1;0;0;-4111900.0;-137063.33333333337;32.0;2012;0;0;21;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;1
223;1005;25.0;54.0;358.0;310000.0;32.92;36;25.0;10205200.0;0;1;0;1;1;0;-9895200.0;-329840.0;57.0;2011;0;1;48;0;2;3;7;437856.5656846549;313671.6793187913;31.286291191230358;572259.5847999997;1
231;6115;17.0;31.0;89.0;104934.0;32.66;24;17.0;3427144.4399999995;0;0;0;1;1;0;-3322210.4399999995;-110740.34799999998;33.0;2012;0;0;5;0;0;10;11;348407.7354765545;313671.6793187913;31.611336366096918;413331.5938060608;1
17292;4253;56.0;38.0;67.0;484000.0;27.69;36;56.0;13401960.0;0;0;0;1;1;0;-12917960.0;-430598.66666666674;41.0;2011;1;0;3;2;2;4;4;348407.7354765545;313671.6793187913;31.286291191230358;369368.16014648456;1
13648;4399;4.0;36.0;57.0;106670.0;32.53;24;6.0;3469975.1;0;0;1;1;0;0;-3363305.1;-112110.17;38.0;2012;0;0;6;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354968.68031732173;1
2527;6541;1.0;30.0;52.0;88638.0;31.97;48;2.0;2833756.86;0;1;1;1;0;0;-2745118.86;-91503.962;34.0;2011;0;0;22;0;1;1;11;348407.7354765545;313671.6793187913;31.285981228209238;335757.89816463424;1
2061;3319;2.0;40.0;133.0;117000.0;32.88;24;2.0;3846960.0000000005;0;0;0;1;0;0;-3729960.0000000005;-124332.0;42.0;2012;0;0;24;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;335714.0872005772;1
15351;19;33.0;61.0;315.0;228171.6;32.9;10;35.0;7506845.64;0;0;4;3;0;0;-7278674.04;-242622.468;61.83333333333334;2012;2;2;53;0;4;13;2;871493.5023711338;462765.74141768547;28.41662926615523;549625.806857143;1
14103;3900;1.0;39.0;88.0;300000.0;32.8;36;2.0;9840000.0;0;0;0;1;0;0;-9540000.0;-318000.0;42.0;2011;0;0;5;0;2;1;2;348407.7354765545;313671.6793187913;31.286291191230358;413331.5938060608;1
1785;3209;25.0;42.0;189.0;136980.45;32.07;24;28.0;4392963.0315000005;0;0;0;0;1;0;-4255982.5815;-141866.08605;44.0;2011;0;1;30;0;0;3;1;437856.5656846549;354195.0145666767;31.611336366096918;469318.6734594594;1
5238;6606;1.0;30.0;29.0;300000.0;32.12;48;1.0;9636000.0;0;0;0;3;0;0;-9336000.0;-311200.0;34.0;2011;0;0;21;0;1;1;2;348407.7354765545;462765.74141768547;31.285981228209238;383292.923074868;1
14692;3086;35.0;41.0;67.0;180000.0;32.97;24;35.0;5934600.0;0;0;0;0;0;0;-5754600.0;-191820.0;43.0;2012;2;1;3;0;0;13;1;437856.5656846549;354195.0145666767;31.611336366096918;369368.16014648456;1
6116;413;53.0;56.0;299.0;291077.6;32.86;48;294.0;9564809.936;0;1;0;3;1;0;-9273732.336000001;-309124.4112;60.0;2012;1;1;55;0;1;37;11;437856.5656846549;462765.74141768547;31.285981228209238;541949.208452381;1
9578;1929;25.0;48.0;57.0;273200.0;32.93;60;45.0;8996476.0;0;1;0;2;1;0;-8723276.0;-290775.86666666664;53.0;2011;0;1;6;0;3;9;2;437856.5656846549;636429.0148717947;30.86250662982543;354968.68031732173;1
7251;6777;25.0;29.0;10.0;242730.0;20.29;60;36.0;4924991.7;0;0;0;3;0;0;-4682261.7;-156075.39;34.0;2011;0;0;29;2;3;13;11;348407.7354765545;462765.74141768547;30.86250662982543;383142.03691812354;1
800;2027;41.0;48.0;9.0;248970.0;20.01;24;44.0;4981889.7;0;0;0;3;0;0;-4732919.7;-157763.99000000002;50.0;2011;2;1;29;2;0;9;2;437856.5656846549;462765.74141768547;31.611336366096918;383142.03691812354;1
2306;1073;1.0;52.0;110.0;353406.0;32.97;36;2.0;11651795.82;0;0;0;1;0;0;-11298389.82;-376612.994;55.0;2012;0;1;19;0;2;1;7;437856.5656846549;313671.6793187913;31.286291191230358;359955.8313592235;1
1938;4491;4.0;36.0;23.0;99000.0;32.98;18;4.0;3265019.9999999995;1;0;1;0;0;0;-3166019.9999999995;-105534.0;37.5;2012;0;0;15;0;0;1;11;348407.7354765545;354195.0145666767;30.76080107132262;343394.4938213339;1
2242;1571;5.0;51.0;8.0;214286.0;32.48;24;5.0;6960009.2799999975;1;0;0;1;0;0;-6745723.2799999975;-224857.44266666664;53.0;2011;0;1;29;0;0;1;2;437856.5656846549;313671.6793187913;31.611336366096918;383142.03691812354;1
4421;7248;1.0;26.0;40.0;175000.0;32.9;24;1.0;5757500.0;0;0;1;1;0;0;-5582500.0;-186083.33333333328;28.0;2012;0;0;18;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;361661.5960337501;1
4125;6556;1.0;30.0;79.0;131655.0;32.93;24;2.0;4335399.15;0;0;0;0;0;0;-4203744.15;-140124.80500000002;32.0;2011;0;0;25;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;405378.0481848188;1
1994;1511;1.0;51.0;321.0;151790.0;32.87;36;4.0;4989337.3;0;0;0;1;0;0;-4837547.3;-161251.57666666663;54.0;2011;0;1;70;0;2;1;1;437856.5656846549;313671.6793187913;31.286291191230358;549526.4686206896;1
6047;6396;12.0;31.0;55.0;103400.0;32.88;36;13.0;3399792.0000000005;1;0;1;1;1;0;-3296392.0000000005;-109879.73333333337;34.0;2011;0;0;6;0;2;10;11;348407.7354765545;313671.6793187913;31.286291191230358;354968.68031732173;1
16052;7307;4.0;26.0;29.0;102000.0;32.89;24;6.0;3354780.0;0;1;2;1;0;0;-3252780.0;-108426.0;28.0;2012;0;0;21;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;1
14582;5458;2.0;33.0;13.0;109476.0;32.62;24;2.0;3571107.12;0;0;0;1;0;0;-3461631.12;-115387.70399999998;35.0;2012;0;0;1;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
3021;3959;1.0;39.0;10.0;310000.0;32.93;24;3.0;10208300.0;0;1;0;0;0;0;-9898300.0;-329943.33333333326;41.0;2011;0;0;29;0;0;1;7;348407.7354765545;354195.0145666767;31.611336366096918;383142.03691812354;1
5622;129;73.0;60.0;476.0;243970.8;32.96;24;76.0;8041277.568;0;0;0;3;1;0;-7797306.767999997;-259910.2256;62.0;2011;1;1;81;0;0;7;2;437856.5656846549;462765.74141768547;31.611336366096918;243970.8;1
9209;3417;20.0;41.0;180.0;160000.0;31.6;24;20.0;5056000.0;0;1;0;1;1;0;-4896000.0;-163200.0;43.0;2011;0;1;33;0;0;0;1;437856.5656846549;313671.6793187913;31.611336366096918;370955.7745021643;1
6127;6667;14.0;29.0;40.0;195800.0;32.95;24;16.0;6451610.000000001;0;0;0;1;1;0;-6255810.000000001;-208527.00000000003;31.0;2011;0;0;18;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;361661.5960337501;1
7266;4856;39.0;36.0;146.0;198254.8;32.92;24;39.0;6526548.016;1;1;0;1;1;0;-6328293.216;-210943.1072;38.0;2011;2;0;34;0;0;6;11;348407.7354765545;313671.6793187913;31.611336366096918;367436.7002162161;1
3420;926;50.0;53.0;349.0;335930.6;20.56;60;52.0;6906733.135999999;0;0;0;3;1;0;-6570802.5359999975;-219026.7512;58.0;2012;2;1;32;2;3;8;7;437856.5656846549;462765.74141768547;30.86250662982543;629290.5772631578;1
6096;421;25.0;57.0;350.0;260000.0;21.83;25;263.0;5675800.0;0;1;0;3;0;0;-5415800.0;-180526.66666666663;59.08333333333334;2011;0;1;32;2;2;31;11;437856.5656846549;462765.74141768547;31.53554667362733;629290.5772631578;1
4807;2818;4.0;42.0;25.0;315423.8;32.88;55;6.0;10371134.544;0;0;0;3;0;0;-10055710.744;-335190.35813333327;46.58333333333334;2012;0;1;21;0;3;1;7;437856.5656846549;462765.74141768547;32.5065630217168;383292.923074868;1
